doc_index,register,n_tokens,n_sents,pos_counts_json,n_unique_lemmas,top_deprel_json
1100,informal,73,5,"{""ADJ"": 5, ""ADP"": 5, ""ADV"": 9, ""AUX"": 4, ""CCONJ"": 3, ""DET"": 1, ""INTJ"": 1, ""NOUN"": 7, ""NUM"": 1, ""PART"": 2, ""PRON"": 11, ""PROPN"": 1, ""PUNCT"": 8, ""SCONJ"": 5, ""SPACE"": 1, ""VERB"": 9}",44,"{""punct"": 8, ""nsubj"": 6, ""mark"": 6, ""fixed"": 6, ""ROOT"": 5, ""advmod"": 5, ""amod"": 5, ""obj"": 4, ""case"": 4, ""aux"": 3, ""advcl"": 3, ""obl"": 2}"
1101,informal,68,4,"{""ADJ"": 4, ""ADP"": 4, ""ADV"": 9, ""AUX"": 4, ""CCONJ"": 3, ""DET"": 1, ""INTJ"": 1, ""NOUN"": 6, ""PART"": 2, ""PRON"": 11, ""PUNCT"": 8, ""SCONJ"": 5, ""SPACE"": 1, ""VERB"": 9}",41,"{""punct"": 8, ""nsubj"": 6, ""mark"": 6, ""fixed"": 6, ""advmod"": 5, ""obj"": 4, ""ROOT"": 4, ""amod"": 4, ""aux"": 3, ""advcl"": 3, ""case"": 3, ""obl"": 2}"
1102,informal,68,5,"{""ADJ"": 5, ""ADP"": 4, ""ADV"": 9, ""AUX"": 4, ""CCONJ"": 3, ""DET"": 1, ""INTJ"": 1, ""NOUN"": 6, ""PART"": 2, ""PRON"": 11, ""PUNCT"": 7, ""SCONJ"": 5, ""SPACE"": 1, ""VERB"": 9}",42,"{""punct"": 7, ""nsubj"": 6, ""mark"": 6, ""fixed"": 6, ""ROOT"": 5, ""advmod"": 5, ""amod"": 5, ""obj"": 4, ""aux"": 3, ""advcl"": 3, ""case"": 3, ""obl"": 2}"
1103,informal,98,6,"{""ADJ"": 6, ""ADP"": 6, ""ADV"": 11, ""AUX"": 4, ""CCONJ"": 7, ""DET"": 2, ""INTJ"": 1, ""NOUN"": 15, ""PART"": 2, ""PRON"": 12, ""PUNCT"": 11, ""SCONJ"": 5, ""SPACE"": 3, ""VERB"": 13}",56,"{""punct"": 11, ""obj"": 7, ""nsubj"": 7, ""amod"": 7, ""ROOT"": 6, ""mark"": 6, ""fixed"": 6, ""conj"": 6, ""cc"": 5, ""advmod"": 5, ""case"": 5, ""aux"": 3}"
1104,informal,71,5,"{""ADJ"": 5, ""ADP"": 4, ""ADV"": 9, ""AUX"": 4, ""CCONJ"": 3, ""DET"": 1, ""INTJ"": 1, ""NOUN"": 7, ""PART"": 2, ""PRON"": 11, ""PUNCT"": 8, ""SCONJ"": 5, ""SPACE"": 1, ""VERB"": 10}",44,"{""punct"": 8, ""nsubj"": 6, ""mark"": 6, ""fixed"": 6, ""ROOT"": 5, ""advmod"": 5, ""amod"": 5, ""obj"": 4, ""aux"": 3, ""advcl"": 3, ""case"": 3, ""obl"": 3}"
1105,informal,69,5,"{""ADJ"": 4, ""ADP"": 5, ""ADV"": 9, ""AUX"": 4, ""CCONJ"": 3, ""DET"": 1, ""INTJ"": 1, ""NOUN"": 6, ""PART"": 2, ""PRON"": 11, ""PROPN"": 1, ""PUNCT"": 7, ""SCONJ"": 5, ""SPACE"": 1, ""VERB"": 9}",43,"{""punct"": 7, ""nsubj"": 6, ""mark"": 6, ""fixed"": 6, ""ROOT"": 5, ""advmod"": 5, ""obj"": 4, ""case"": 4, ""amod"": 4, ""aux"": 3, ""advcl"": 3, ""obl"": 2}"
1106,informal,74,5,"{""ADJ"": 6, ""ADP"": 4, ""ADV"": 10, ""AUX"": 4, ""CCONJ"": 3, ""DET"": 1, ""INTJ"": 1, ""NOUN"": 7, ""PART"": 2, ""PRON"": 11, ""PUNCT"": 7, ""SCONJ"": 6, ""SPACE"": 1, ""SYM"": 1, ""VERB"": 10}",46,"{""punct"": 7, ""mark"": 7, ""nsubj"": 6, ""advmod"": 6, ""fixed"": 6, ""ROOT"": 5, ""amod"": 5, ""obj"": 4, ""advcl"": 4, ""aux"": 3, ""case"": 3, ""cc"": 2}"
1107,informal,80,4,"{""ADJ"": 6, ""ADP"": 4, ""ADV"": 11, ""AUX"": 4, ""CCONJ"": 3, ""DET"": 2, ""INTJ"": 1, ""NOUN"": 7, ""PART"": 3, ""PRON"": 12, ""PROPN"": 1, ""PUNCT"": 10, ""SCONJ"": 5, ""SPACE"": 2, ""VERB"": 9}",47,"{""punct"": 10, ""advmod"": 8, ""fixed"": 7, ""nsubj"": 6, ""mark"": 6, ""amod"": 6, ""obj"": 4, ""ROOT"": 4, ""aux"": 3, ""advcl"": 3, ""case"": 3, ""obl"": 2}"
1108,informal,186,7,"{""ADJ"": 5, ""ADP"": 25, ""ADV"": 24, ""AUX"": 5, ""CCONJ"": 5, ""DET"": 5, ""NOUN"": 35, ""NUM"": 13, ""PART"": 3, ""PRON"": 19, ""PUNCT"": 15, ""SCONJ"": 4, ""SPACE"": 7, ""SYM"": 1, ""VERB"": 20}",92,"{""case"": 18, ""nsubj"": 17, ""advmod"": 17, ""punct"": 14, ""nummod"": 13, ""obl"": 13, ""nmod"": 10, ""mark"": 10, ""obj"": 9, ""ROOT"": 7, ""dep"": 7, ""conj"": 7}"
1109,informal,205,8,"{""ADJ"": 7, ""ADP"": 28, ""ADV"": 24, ""AUX"": 7, ""CCONJ"": 5, ""DET"": 7, ""NOUN"": 35, ""NUM"": 10, ""PART"": 4, ""PRON"": 16, ""PROPN"": 2, ""PUNCT"": 18, ""SCONJ"": 4, ""SPACE"": 10, ""SYM"": 1, ""VERB"": 27}",103,"{""advmod"": 20, ""nsubj"": 17, ""case"": 17, ""punct"": 17, ""dep"": 11, ""obl"": 11, ""nmod"": 10, ""nummod"": 10, ""conj"": 9, ""ROOT"": 8, ""compound:prt"": 8, ""obj"": 8}"
1110,informal,143,6,"{""ADJ"": 3, ""ADP"": 23, ""ADV"": 14, ""AUX"": 2, ""CCONJ"": 3, ""DET"": 5, ""NOUN"": 30, ""NUM"": 10, ""PART"": 1, ""PRON"": 13, ""PUNCT"": 11, ""SCONJ"": 3, ""SPACE"": 7, ""SYM"": 1, ""VERB"": 17}",72,"{""case"": 16, ""nsubj"": 14, ""nmod"": 10, ""punct"": 10, ""nummod"": 10, ""obl"": 10, ""advmod"": 9, ""dep"": 7, ""obj"": 7, ""ROOT"": 6, ""mark"": 6, ""conj"": 6}"
1111,informal,185,6,"{""ADJ"": 6, ""ADP"": 22, ""ADV"": 23, ""AUX"": 3, ""CCONJ"": 6, ""DET"": 6, ""NOUN"": 37, ""NUM"": 11, ""PART"": 3, ""PRON"": 18, ""PUNCT"": 14, ""SCONJ"": 3, ""SPACE"": 9, ""SYM"": 2, ""VERB"": 22}",91,"{""advmod"": 20, ""nsubj"": 17, ""case"": 16, ""punct"": 13, ""obl"": 12, ""nummod"": 11, ""nmod"": 9, ""dep"": 9, ""obj"": 9, ""conj"": 9, ""amod"": 7, ""mark"": 7}"
1112,informal,185,8,"{""ADJ"": 4, ""ADP"": 24, ""ADV"": 20, ""AUX"": 6, ""CCONJ"": 6, ""DET"": 5, ""INTJ"": 1, ""NOUN"": 34, ""NUM"": 11, ""PART"": 1, ""PRON"": 19, ""PUNCT"": 18, ""SCONJ"": 3, ""SPACE"": 8, ""SYM"": 1, ""VERB"": 24}",86,"{""nsubj"": 18, ""case"": 18, ""punct"": 17, ""advmod"": 15, ""obl"": 14, ""nummod"": 10, ""conj"": 10, ""nmod"": 9, ""ROOT"": 8, ""dep"": 8, ""obj"": 8, ""cc"": 7}"
1113,informal,141,6,"{""ADJ"": 4, ""ADP"": 21, ""ADV"": 14, ""AUX"": 2, ""CCONJ"": 3, ""DET"": 5, ""NOUN"": 27, ""NUM"": 10, ""PART"": 2, ""PRON"": 14, ""PUNCT"": 12, ""SCONJ"": 2, ""SPACE"": 7, ""SYM"": 1, ""VERB"": 17}",72,"{""case"": 15, ""nsubj"": 14, ""advmod"": 11, ""punct"": 11, ""nummod"": 10, ""obl"": 10, ""nmod"": 9, ""dep"": 7, ""obj"": 7, ""ROOT"": 6, ""conj"": 6, ""compound:prt"": 5}"
1114,informal,161,6,"{""ADJ"": 6, ""ADP"": 20, ""ADV"": 19, ""AUX"": 2, ""CCONJ"": 4, ""DET"": 7, ""NOUN"": 30, ""NUM"": 10, ""PART"": 3, ""PRON"": 15, ""PUNCT"": 15, ""SCONJ"": 2, ""SPACE"": 8, ""SYM"": 1, ""VERB"": 19}",85,"{""nsubj"": 15, ""advmod"": 15, ""case"": 14, ""punct"": 14, ""nummod"": 10, ""nmod"": 9, ""dep"": 9, ""obj"": 9, ""obl"": 9, ""conj"": 7, ""amod"": 6, ""ROOT"": 6}"
1115,informal,403,15,"{""ADJ"": 23, ""ADP"": 40, ""ADV"": 46, ""AUX"": 19, ""CCONJ"": 15, ""DET"": 19, ""NOUN"": 67, ""NUM"": 13, ""PART"": 11, ""PRON"": 52, ""PROPN"": 2, ""PUNCT"": 32, ""SCONJ"": 9, ""SPACE"": 11, ""SYM"": 1, ""VERB"": 43}",153,"{""nsubj"": 42, ""advmod"": 41, ""case"": 31, ""punct"": 31, ""obl"": 25, ""mark"": 20, ""det"": 20, ""advcl"": 18, ""conj"": 18, ""obj"": 17, ""cc"": 16, ""nmod"": 15}"
1116,informal,227,7,"{""ADJ"": 10, ""ADP"": 31, ""ADV"": 29, ""AUX"": 6, ""CCONJ"": 5, ""DET"": 9, ""NOUN"": 42, ""NUM"": 11, ""PART"": 2, ""PRON"": 23, ""PUNCT"": 21, ""SCONJ"": 5, ""SPACE"": 8, ""SYM"": 1, ""VERB"": 24}",107,"{""advmod"": 25, ""nsubj"": 22, ""case"": 21, ""punct"": 18, ""obl"": 16, ""nmod"": 12, ""nummod"": 11, ""fixed"": 10, ""dep"": 9, ""obj"": 9, ""det"": 8, ""conj"": 8}"
1117,informal,174,5,"{""ADJ"": 4, ""ADP"": 23, ""ADV"": 24, ""AUX"": 2, ""CCONJ"": 6, ""DET"": 6, ""NOUN"": 37, ""NUM"": 12, ""PART"": 1, ""PRON"": 13, ""PROPN"": 1, ""PUNCT"": 15, ""SCONJ"": 2, ""SPACE"": 7, ""SYM"": 3, ""VERB"": 18}",82,"{""case"": 18, ""advmod"": 18, ""punct"": 14, ""nsubj"": 13, ""nmod"": 12, ""nummod"": 12, ""obl"": 11, ""conj"": 10, ""dep"": 8, ""obj"": 7, ""compound:prt"": 6, ""cc"": 6}"
1118,informal,210,6,"{""ADJ"": 4, ""ADP"": 24, ""ADV"": 32, ""AUX"": 7, ""CCONJ"": 7, ""DET"": 7, ""NOUN"": 35, ""NUM"": 13, ""PART"": 2, ""PRON"": 21, ""PROPN"": 2, ""PUNCT"": 19, ""SCONJ"": 5, ""SPACE"": 7, ""SYM"": 1, ""VERB"": 24}",95,"{""advmod"": 21, ""nsubj"": 18, ""case"": 18, ""punct"": 18, ""nummod"": 13, ""obl"": 12, ""nmod"": 11, ""obj"": 10, ""conj"": 10, ""mark"": 9, ""cc"": 8, ""dep"": 7}"
1119,informal,175,6,"{""ADJ"": 3, ""ADP"": 23, ""ADV"": 18, ""AUX"": 4, ""CCONJ"": 5, ""DET"": 7, ""NOUN"": 33, ""NUM"": 10, ""PART"": 5, ""PRON"": 16, ""PUNCT"": 17, ""SCONJ"": 4, ""SPACE"": 7, ""SYM"": 1, ""VERB"": 22}",86,"{""nsubj"": 16, ""case"": 16, ""punct"": 16, ""advmod"": 15, ""mark"": 10, ""nummod"": 10, ""obl"": 10, ""nmod"": 9, ""obj"": 9, ""dep"": 7, ""conj"": 7, ""ROOT"": 6}"
1120,informal,566,31,"{""ADJ"": 27, ""ADP"": 56, ""ADV"": 61, ""AUX"": 17, ""CCONJ"": 18, ""DET"": 25, ""INTJ"": 1, ""NOUN"": 93, ""NUM"": 26, ""PART"": 13, ""PRON"": 42, ""PROPN"": 12, ""PUNCT"": 83, ""SCONJ"": 11, ""SPACE"": 19, ""SYM"": 1, ""VERB"": 61}",217,"{""punct"": 81, ""advmod"": 48, ""case"": 43, ""obl"": 35, ""conj"": 34, ""nsubj"": 33, ""ROOT"": 31, ""mark"": 24, ""obj"": 23, ""dep"": 21, ""cc"": 20, ""det"": 20}"
1121,informal,303,12,"{""ADJ"": 17, ""ADP"": 37, ""ADV"": 24, ""AUX"": 6, ""CCONJ"": 3, ""DET"": 10, ""NOUN"": 59, ""NUM"": 13, ""PART"": 5, ""PRON"": 39, ""PROPN"": 2, ""PUNCT"": 26, ""SCONJ"": 14, ""SPACE"": 9, ""SYM"": 2, ""VERB"": 37}",137,"{""nsubj"": 35, ""case"": 27, ""punct"": 25, ""mark"": 20, ""obj"": 20, ""obl"": 20, ""advmod"": 19, ""nmod"": 16, ""amod"": 14, ""ROOT"": 12, ""nummod"": 11, ""dep"": 9}"
1122,informal,164,5,"{""ADJ"": 5, ""ADP"": 21, ""ADV"": 13, ""AUX"": 2, ""CCONJ"": 3, ""DET"": 6, ""NOUN"": 37, ""NUM"": 14, ""PART"": 1, ""PRON"": 11, ""PROPN"": 3, ""PUNCT"": 19, ""SCONJ"": 2, ""SPACE"": 11, ""SYM"": 1, ""VERB"": 15}",75,"{""punct"": 18, ""case"": 15, ""nmod"": 14, ""nummod"": 14, ""nsubj"": 12, ""dep"": 11, ""obl"": 10, ""advmod"": 9, ""obj"": 7, ""appos"": 7, ""conj"": 6, ""ROOT"": 5}"
1123,informal,205,9,"{""ADJ"": 7, ""ADP"": 30, ""ADV"": 28, ""AUX"": 7, ""CCONJ"": 6, ""DET"": 6, ""NOUN"": 39, ""NUM"": 14, ""PART"": 1, ""PRON"": 15, ""PUNCT"": 16, ""SCONJ"": 4, ""SPACE"": 9, ""SYM"": 1, ""VERB"": 22}",97,"{""advmod"": 23, ""case"": 21, ""nsubj"": 15, ""punct"": 15, ""nummod"": 14, ""obl"": 14, ""nmod"": 12, ""obj"": 10, ""ROOT"": 9, ""dep"": 9, ""conj"": 9, ""cc"": 7}"
1124,informal,163,8,"{""ADJ"": 10, ""ADP"": 10, ""ADV"": 17, ""AUX"": 14, ""CCONJ"": 11, ""DET"": 5, ""NOUN"": 24, ""NUM"": 5, ""PART"": 7, ""PRON"": 20, ""PUNCT"": 17, ""SCONJ"": 4, ""SPACE"": 1, ""VERB"": 18}",79,"{""advmod"": 20, ""punct"": 17, ""nsubj"": 17, ""mark"": 10, ""cc"": 10, ""ROOT"": 8, ""obj"": 8, ""cop"": 8, ""case"": 7, ""aux"": 7, ""conj"": 7, ""det"": 6}"
1125,informal,243,11,"{""ADJ"": 12, ""ADP"": 17, ""ADV"": 20, ""AUX"": 14, ""CCONJ"": 9, ""DET"": 11, ""INTJ"": 2, ""NOUN"": 38, ""NUM"": 2, ""PART"": 10, ""PRON"": 35, ""PUNCT"": 29, ""SCONJ"": 7, ""SPACE"": 1, ""SYM"": 1, ""VERB"": 35}",103,"{""punct"": 30, ""nsubj"": 24, ""advmod"": 22, ""mark"": 17, ""obj"": 17, ""det"": 12, ""ROOT"": 11, ""conj"": 11, ""cc"": 11, ""case"": 10, ""aux"": 8, ""obl"": 8}"
1126,informal,150,9,"{""ADJ"": 11, ""ADP"": 9, ""ADV"": 13, ""AUX"": 11, ""CCONJ"": 6, ""DET"": 8, ""INTJ"": 1, ""NOUN"": 21, ""NUM"": 3, ""PART"": 4, ""PRON"": 20, ""PUNCT"": 15, ""SCONJ"": 8, ""SPACE"": 1, ""VERB"": 19}",78,"{""punct"": 16, ""nsubj"": 15, ""mark"": 13, ""advmod"": 11, ""ROOT"": 9, ""det"": 9, ""aux"": 8, ""obj"": 8, ""cc"": 7, ""case"": 6, ""conj"": 6, ""obl"": 4}"
1127,informal,147,11,"{""ADJ"": 4, ""ADP"": 8, ""ADV"": 11, ""AUX"": 8, ""CCONJ"": 3, ""DET"": 6, ""INTJ"": 4, ""NOUN"": 23, ""NUM"": 9, ""PART"": 6, ""PRON"": 14, ""PUNCT"": 26, ""SCONJ"": 5, ""SPACE"": 5, ""VERB"": 15}",70,"{""punct"": 27, ""advmod"": 12, ""nsubj"": 12, ""ROOT"": 11, ""mark"": 8, ""det"": 7, ""obj"": 7, ""parataxis"": 5, ""case"": 5, ""aux"": 5, ""dep"": 5, ""conj"": 4}"
1128,informal,182,12,"{""ADJ"": 4, ""ADP"": 18, ""ADV"": 16, ""AUX"": 15, ""CCONJ"": 5, ""DET"": 9, ""INTJ"": 1, ""NOUN"": 33, ""NUM"": 3, ""PART"": 5, ""PRON"": 22, ""PROPN"": 2, ""PUNCT"": 20, ""SCONJ"": 7, ""SPACE"": 2, ""VERB"": 20}",79,"{""nsubj"": 21, ""advmod"": 19, ""punct"": 18, ""mark"": 13, ""ROOT"": 12, ""case"": 10, ""det"": 9, ""aux"": 9, ""obj"": 9, ""obl"": 8, ""cop"": 7, ""conj"": 6}"
1129,informal,156,10,"{""ADJ"": 9, ""ADP"": 13, ""ADV"": 9, ""AUX"": 14, ""CCONJ"": 4, ""DET"": 11, ""NOUN"": 28, ""NUM"": 3, ""PART"": 5, ""PRON"": 18, ""PUNCT"": 16, ""SCONJ"": 5, ""SPACE"": 2, ""VERB"": 19}",70,"{""nsubj"": 17, ""punct"": 16, ""det"": 12, ""obj"": 12, ""advmod"": 11, ""ROOT"": 10, ""mark"": 10, ""aux"": 10, ""case"": 9, ""conj"": 5, ""obl"": 5, ""amod"": 5}"
1130,informal,166,10,"{""ADJ"": 10, ""ADP"": 17, ""ADV"": 10, ""AUX"": 6, ""CCONJ"": 8, ""DET"": 7, ""NOUN"": 32, ""NUM"": 2, ""PART"": 7, ""PRON"": 20, ""PROPN"": 1, ""PUNCT"": 16, ""SCONJ"": 5, ""SPACE"": 3, ""VERB"": 22}",87,"{""nsubj"": 17, ""punct"": 16, ""mark"": 15, ""case"": 12, ""obj"": 11, ""ROOT"": 10, ""obl"": 10, ""advmod"": 8, ""det"": 8, ""cc"": 7, ""conj"": 6, ""amod"": 6}"
1131,informal,190,11,"{""ADJ"": 13, ""ADP"": 16, ""ADV"": 15, ""AUX"": 16, ""CCONJ"": 4, ""DET"": 9, ""NOUN"": 29, ""NUM"": 4, ""PART"": 4, ""PRON"": 23, ""PROPN"": 2, ""PUNCT"": 18, ""SCONJ"": 11, ""SPACE"": 2, ""VERB"": 24}",89,"{""nsubj"": 19, ""punct"": 18, ""mark"": 16, ""advmod"": 12, ""det"": 12, ""ROOT"": 11, ""case"": 11, ""aux"": 10, ""obj"": 9, ""obl"": 9, ""amod"": 8, ""conj"": 5}"
1132,informal,75,5,"{""ADJ"": 2, ""ADP"": 7, ""ADV"": 5, ""AUX"": 5, ""CCONJ"": 4, ""DET"": 4, ""NOUN"": 13, ""NUM"": 2, ""PART"": 2, ""PRON"": 9, ""PROPN"": 1, ""PUNCT"": 8, ""SCONJ"": 3, ""SPACE"": 1, ""VERB"": 9}",45,"{""nsubj"": 9, ""punct"": 8, ""ROOT"": 5, ""advmod"": 5, ""det"": 5, ""mark"": 5, ""case"": 5, ""obl"": 4, ""nmod"": 3, ""aux"": 3, ""obj"": 3, ""cc"": 3}"
1133,informal,233,14,"{""ADJ"": 9, ""ADP"": 17, ""ADV"": 27, ""AUX"": 21, ""CCONJ"": 5, ""DET"": 10, ""NOUN"": 29, ""NUM"": 4, ""PART"": 15, ""PRON"": 28, ""PROPN"": 1, ""PUNCT"": 25, ""SCONJ"": 11, ""SPACE"": 4, ""VERB"": 27}",85,"{""advmod"": 30, ""punct"": 25, ""nsubj"": 21, ""mark"": 20, ""ROOT"": 13, ""case"": 12, ""det"": 11, ""aux"": 11, ""expl"": 10, ""cop"": 10, ""obl"": 8, ""conj"": 7}"
1134,informal,136,7,"{""ADJ"": 3, ""ADP"": 7, ""ADV"": 13, ""AUX"": 8, ""CCONJ"": 2, ""DET"": 7, ""NOUN"": 22, ""NUM"": 3, ""PART"": 10, ""PRON"": 21, ""PROPN"": 1, ""PUNCT"": 11, ""SCONJ"": 4, ""SPACE"": 2, ""VERB"": 22}",63,"{""nsubj"": 14, ""mark"": 13, ""obj"": 13, ""punct"": 12, ""advmod"": 12, ""det"": 8, ""ROOT"": 7, ""case"": 5, ""obl"": 5, ""cop"": 5, ""expl"": 4, ""acl:relcl"": 4}"
1135,informal,141,7,"{""ADJ"": 12, ""ADP"": 9, ""ADV"": 15, ""AUX"": 9, ""CCONJ"": 4, ""DET"": 6, ""NOUN"": 22, ""NUM"": 4, ""PART"": 5, ""PRON"": 16, ""PUNCT"": 14, ""SCONJ"": 8, ""SPACE"": 3, ""VERB"": 14}",71,"{""advmod"": 16, ""punct"": 14, ""nsubj"": 14, ""mark"": 13, ""ROOT"": 7, ""det"": 7, ""case"": 6, ""cop"": 6, ""obl"": 5, ""amod"": 5, ""obj"": 4, ""conj"": 4}"
1136,informal,202,9,"{""ADJ"": 12, ""ADP"": 25, ""ADV"": 17, ""AUX"": 11, ""CCONJ"": 5, ""DET"": 6, ""INTJ"": 1, ""NOUN"": 38, ""NUM"": 3, ""PART"": 10, ""PRON"": 20, ""PROPN"": 2, ""PUNCT"": 20, ""SCONJ"": 4, ""SPACE"": 3, ""VERB"": 25}",101,"{""punct"": 20, ""nsubj"": 20, ""advmod"": 17, ""case"": 16, ""mark"": 15, ""obj"": 11, ""nmod"": 10, ""obl"": 10, ""ROOT"": 9, ""aux"": 8, ""det"": 7, ""advcl"": 7}"
1137,informal,202,8,"{""ADJ"": 8, ""ADP"": 16, ""ADV"": 22, ""AUX"": 13, ""CCONJ"": 5, ""DET"": 9, ""NOUN"": 40, ""NUM"": 4, ""PART"": 8, ""PRON"": 20, ""PROPN"": 2, ""PUNCT"": 18, ""SCONJ"": 10, ""SPACE"": 2, ""VERB"": 25}",105,"{""advmod"": 26, ""nsubj"": 20, ""punct"": 18, ""mark"": 14, ""det"": 12, ""case"": 11, ""aux"": 9, ""conj"": 9, ""ROOT"": 8, ""obj"": 8, ""obl"": 8, ""amod"": 8}"
1138,informal,101,4,"{""ADJ"": 4, ""ADP"": 10, ""ADV"": 8, ""AUX"": 6, ""CCONJ"": 2, ""DET"": 6, ""NOUN"": 17, ""NUM"": 2, ""PART"": 3, ""PRON"": 13, ""PROPN"": 1, ""PUNCT"": 10, ""SCONJ"": 5, ""SPACE"": 2, ""VERB"": 12}",57,"{""nsubj"": 11, ""punct"": 10, ""advmod"": 9, ""mark"": 8, ""det"": 7, ""case"": 7, ""obl"": 5, ""ROOT"": 4, ""obj"": 4, ""expl"": 3, ""nmod"": 3, ""aux"": 3}"
1139,informal,131,6,"{""ADJ"": 6, ""ADP"": 9, ""ADV"": 13, ""AUX"": 8, ""CCONJ"": 3, ""DET"": 5, ""NOUN"": 24, ""NUM"": 4, ""PART"": 6, ""PRON"": 15, ""PUNCT"": 15, ""SCONJ"": 4, ""SPACE"": 1, ""VERB"": 18}",67,"{""nsubj"": 16, ""punct"": 15, ""advmod"": 15, ""case"": 8, ""det"": 7, ""obj"": 7, ""obl"": 7, ""ROOT"": 6, ""mark"": 6, ""parataxis"": 4, ""aux"": 4, ""cop"": 4}"
1140,informal,187,8,"{""ADJ"": 8, ""ADP"": 17, ""ADV"": 12, ""AUX"": 12, ""CCONJ"": 8, ""DET"": 8, ""NOUN"": 40, ""NUM"": 2, ""PART"": 8, ""PRON"": 23, ""PUNCT"": 16, ""SCONJ"": 6, ""SPACE"": 5, ""SYM"": 1, ""VERB"": 21}",85,"{""nsubj"": 17, ""obj"": 17, ""punct"": 16, ""mark"": 15, ""advmod"": 12, ""case"": 12, ""det"": 9, ""cc"": 9, ""ROOT"": 8, ""conj"": 8, ""obl"": 8, ""cop"": 7}"
1141,informal,213,10,"{""ADJ"": 14, ""ADP"": 24, ""ADV"": 13, ""AUX"": 14, ""CCONJ"": 9, ""DET"": 6, ""NOUN"": 39, ""NUM"": 4, ""PART"": 8, ""PRON"": 26, ""PROPN"": 2, ""PUNCT"": 20, ""SCONJ"": 8, ""SPACE"": 1, ""VERB"": 25}",108,"{""nsubj"": 23, ""punct"": 20, ""case"": 19, ""advmod"": 16, ""mark"": 16, ""obl"": 14, ""ROOT"": 10, ""obj"": 10, ""amod"": 9, ""conj"": 8, ""cc"": 8, ""det"": 7}"
1142,informal,92,5,"{""ADJ"": 2, ""ADP"": 11, ""ADV"": 6, ""AUX"": 5, ""CCONJ"": 2, ""DET"": 5, ""NOUN"": 20, ""NUM"": 3, ""PART"": 2, ""PRON"": 12, ""PUNCT"": 8, ""SCONJ"": 3, ""SPACE"": 1, ""VERB"": 12}",57,"{""nsubj"": 12, ""case"": 9, ""punct"": 8, ""obl"": 8, ""advmod"": 7, ""det"": 6, ""ROOT"": 5, ""mark"": 5, ""obj"": 4, ""aux"": 3, ""acl:relcl"": 3, ""expl"": 2}"
1143,informal,106,8,"{""ADJ"": 3, ""ADP"": 10, ""ADV"": 7, ""AUX"": 9, ""CCONJ"": 2, ""DET"": 5, ""NOUN"": 21, ""NUM"": 2, ""PART"": 4, ""PRON"": 11, ""PUNCT"": 11, ""SCONJ"": 6, ""SPACE"": 1, ""VERB"": 14}",63,"{""punct"": 11, ""nsubj"": 11, ""mark"": 9, ""ROOT"": 8, ""advmod"": 8, ""det"": 7, ""case"": 7, ""aux"": 7, ""nmod"": 5, ""obj"": 4, ""obl"": 4, ""expl"": 2}"
1144,informal,157,8,"{""ADJ"": 10, ""ADP"": 15, ""ADV"": 12, ""AUX"": 13, ""CCONJ"": 7, ""DET"": 6, ""NOUN"": 29, ""NUM"": 4, ""PART"": 6, ""PRON"": 14, ""PUNCT"": 16, ""SCONJ"": 6, ""SPACE"": 1, ""VERB"": 18}",71,"{""punct"": 16, ""nsubj"": 15, ""case"": 14, ""advmod"": 12, ""obl"": 12, ""mark"": 10, ""ROOT"": 8, ""det"": 8, ""aux"": 8, ""cc"": 7, ""obj"": 5, ""compound:prt"": 5}"
1145,informal,155,8,"{""ADJ"": 14, ""ADP"": 12, ""ADV"": 11, ""AUX"": 11, ""CCONJ"": 6, ""DET"": 10, ""NOUN"": 28, ""NUM"": 3, ""PART"": 6, ""PRON"": 12, ""PUNCT"": 18, ""SCONJ"": 4, ""SPACE"": 5, ""VERB"": 15}",77,"{""punct"": 17, ""advmod"": 13, ""nsubj"": 13, ""det"": 11, ""case"": 10, ""obl"": 9, ""ROOT"": 8, ""mark"": 8, ""amod"": 8, ""cop"": 7, ""obj"": 6, ""cc"": 6}"
1146,informal,137,9,"{""ADJ"": 7, ""ADP"": 8, ""ADV"": 12, ""AUX"": 13, ""CCONJ"": 3, ""DET"": 5, ""NOUN"": 21, ""NUM"": 3, ""PART"": 7, ""PRON"": 16, ""PUNCT"": 12, ""SCONJ"": 6, ""SPACE"": 2, ""VERB"": 22}",73,"{""nsubj"": 15, ""mark"": 13, ""punct"": 12, ""advmod"": 12, ""obj"": 11, ""ROOT"": 9, ""aux"": 9, ""det"": 7, ""cop"": 5, ""advcl"": 5, ""expl"": 4, ""case"": 4}"
1147,informal,101,6,"{""ADJ"": 5, ""ADP"": 8, ""ADV"": 10, ""AUX"": 7, ""CCONJ"": 2, ""DET"": 6, ""NOUN"": 19, ""NUM"": 2, ""PART"": 2, ""PRON"": 12, ""PUNCT"": 10, ""SCONJ"": 3, ""SPACE"": 1, ""VERB"": 14}",61,"{""punct"": 10, ""nsubj"": 10, ""advmod"": 8, ""det"": 7, ""obj"": 7, ""ROOT"": 6, ""mark"": 6, ""case"": 5, ""aux"": 4, ""obl"": 4, ""amod"": 4, ""nmod"": 3}"
