human_dep_distance_mean,human_tree_depth_mean,human_tree_depth_max,human_subordinate_clause_rate,human_n_sentences,llm_dep_distance_mean,llm_tree_depth_mean,llm_tree_depth_max,llm_subordinate_clause_rate,llm_n_sentences
2.9014084507042255,3.0,5.0,0.8333333333333334,6,4.164835164835165,5.333333333333333,7.0,1.0,6
2.72972972972973,2.6666666666666665,3.0,1.0,3,3.8503401360544216,4.5,6.0,1.5,6
3.4210526315789473,3.0,3.0,2.0,1,3.707547169811321,5.666666666666667,7.0,3.3333333333333335,3
2.411764705882353,2.3333333333333335,3.0,0.0,3,3.7398373983739837,5.5,7.0,2.5,4
3.92,3.6666666666666665,5.0,0.6666666666666666,3,3.322274881516588,3.6666666666666665,6.0,1.5,12
3.0,5.0,6.0,1.5,2,3.8313253012048194,5.4,6.0,1.6,5
3.2857142857142856,5.0,5.0,2.0,1,4.212669683257919,4.444444444444445,6.0,0.5555555555555556,9
2.9444444444444446,6.0,6.0,1.0,1,4.26797385620915,3.857142857142857,7.0,1.0,7
2.5,4.5,5.0,0.5,2,3.792682926829268,3.3333333333333335,6.0,0.4444444444444444,9
4.2272727272727275,6.0,6.0,1.0,1,3.205,3.4166666666666665,5.0,0.5,12
2.05,5.0,5.0,3.0,1,3.77027027027027,4.8,6.0,1.4,5
1.75,1.0,1.0,0.0,1,4.292397660818714,4.0,6.0,1.5,6
2.0,2.0,2.0,0.0,1,4.21969696969697,3.6,5.0,1.0,5
2.3333333333333335,2.0,2.0,0.0,1,3.652482269503546,5.0,6.0,1.2,5
3.566666666666667,4.0,6.0,0.5,2,3.5118110236220472,4.166666666666667,5.0,1.8333333333333333,6
2.066666666666667,1.5,3.0,1.0,2,3.28125,3.0,5.0,0.6666666666666666,3
2.272727272727273,2.5,4.0,0.5,2,3.242424242424242,1.25,3.0,0.75,4
3.2142857142857144,2.0,2.0,0.0,1,2.8214285714285716,2.5,3.0,1.0,2
2.6470588235294117,2.0,2.0,0.0,2,3.7083333333333335,2.0,4.0,0.0,3
1.3333333333333333,1.0,1.0,0.0,1,2.6818181818181817,2.0,4.0,0.0,3
